id,frameTime,voiceProb_sma_max,voiceProb_sma_min,voiceProb_sma_range,voiceProb_sma_linregc1,voiceProb_sma_linregerrA,voiceProb_sma_stddev,voiceProb_sma_skewness,voiceProb_sma_kurtosis,voiceProb_sma_amean,voiceProb_sma_duration,voiceProb_sma_upleveltime0.0,voiceProb_sma_downleveltime0.0,HNR_sma_max,HNR_sma_min,HNR_sma_range,HNR_sma_linregc1,HNR_sma_linregerrA,HNR_sma_stddev,HNR_sma_skewness,HNR_sma_kurtosis,HNR_sma_amean,HNR_sma_duration,HNR_sma_upleveltime0.0,HNR_sma_downleveltime0.0,F0_sma_max,F0_sma_min,F0_sma_range,F0_sma_linregc1,F0_sma_linregerrA,F0_sma_stddev,F0_sma_skewness,F0_sma_kurtosis,F0_sma_amean,F0_sma_duration,F0_sma_upleveltime0.0,F0_sma_downleveltime0.0,jitterLocal_sma_max,jitterLocal_sma_min,jitterLocal_sma_range,jitterLocal_sma_linregc1,jitterLocal_sma_linregerrA,jitterLocal_sma_stddev,jitterLocal_sma_skewness,jitterLocal_sma_kurtosis,jitterLocal_sma_amean,jitterLocal_sma_duration,jitterLocal_sma_upleveltime0.0,jitterLocal_sma_downleveltime0.0,jitterDDP_sma_max,jitterDDP_sma_min,jitterDDP_sma_range,jitterDDP_sma_linregc1,jitterDDP_sma_linregerrA,jitterDDP_sma_stddev,jitterDDP_sma_skewness,jitterDDP_sma_kurtosis,jitterDDP_sma_amean,jitterDDP_sma_duration,jitterDDP_sma_upleveltime0.0,jitterDDP_sma_downleveltime0.0,jitterLocEnv_sma_max,jitterLocEnv_sma_min,jitterLocEnv_sma_range,jitterLocEnv_sma_linregc1,jitterLocEnv_sma_linregerrA,jitterLocEnv_sma_stddev,jitterLocEnv_sma_skewness,jitterLocEnv_sma_kurtosis,jitterLocEnv_sma_amean,jitterLocEnv_sma_duration,jitterLocEnv_sma_upleveltime0.0,jitterLocEnv_sma_downleveltime0.0,jitterDEnv_sma_max,jitterDEnv_sma_min,jitterDEnv_sma_range,jitterDEnv_sma_linregc1,jitterDEnv_sma_linregerrA,jitterDEnv_sma_stddev,jitterDEnv_sma_skewness,jitterDEnv_sma_kurtosis,jitterDEnv_sma_amean,jitterDEnv_sma_duration,jitterDEnv_sma_upleveltime0.0,jitterDEnv_sma_downleveltime0.0,shimmerLocal_sma_max,shimmerLocal_sma_min,shimmerLocal_sma_range,shimmerLocal_sma_linregc1,shimmerLocal_sma_linregerrA,shimmerLocal_sma_stddev,shimmerLocal_sma_skewness,shimmerLocal_sma_kurtosis,shimmerLocal_sma_amean,shimmerLocal_sma_duration,shimmerLocal_sma_upleveltime0.0,shimmerLocal_sma_downleveltime0.0,shimmerLocEnv_sma_max,shimmerLocEnv_sma_min,shimmerLocEnv_sma_range,shimmerLocEnv_sma_linregc1,shimmerLocEnv_sma_linregerrA,shimmerLocEnv_sma_stddev,shimmerLocEnv_sma_skewness,shimmerLocEnv_sma_kurtosis,shimmerLocEnv_sma_amean,shimmerLocEnv_sma_duration,shimmerLocEnv_sma_upleveltime0.0,shimmerLocEnv_sma_downleveltime0.0,pcm_intensity_sma_max,pcm_intensity_sma_min,pcm_intensity_sma_range,pcm_intensity_sma_linregc1,pcm_intensity_sma_linregerrA,pcm_intensity_sma_stddev,pcm_intensity_sma_skewness,pcm_intensity_sma_kurtosis,pcm_intensity_sma_amean,pcm_intensity_sma_duration,pcm_intensity_sma_upleveltime0.0,pcm_intensity_sma_downleveltime0.0,speakingRate_sma_max,speakingRate_sma_min,speakingRate_sma_range,speakingRate_sma_linregc1,speakingRate_sma_linregerrA,speakingRate_sma_stddev,speakingRate_sma_skewness,speakingRate_sma_kurtosis,speakingRate_sma_amean,speakingRate_sma_duration,speakingRate_sma_upleveltime0.0,speakingRate_sma_downleveltime0.0,label
95465-012,0.0,0.9005175,0.15071589999999999,0.7498016,-0.004428095999999999,0.154547,0.23355520000000002,-0.5120726,1.8850330000000002,0.5707603,116,115,1,153.6317,-37.54165,191.1734,-0.09147646,12.99576,26.61165,3.829422,21.93682,5.457901000000001,116,115,1,221.8363,55.70401999999999,166.1322,-0.25525610000000004,26.262040000000002,39.70722,-1.477536,4.562417,164.5777,89,88,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,7.520096e-06,4.810664e-10,7.519615e-06,-4.578798e-09,1.012381e-06,1.49683e-06,2.4294919999999998,8.887311,9.131874e-07,116,115,1,5.0,0.8333333,4.1666669999999995,0.02151358,1.0595700000000001,1.266003,0.08844066,1.338877,3.571429,77,76,1,0
47939-009,0.0,0.9195661,0.145362,0.7742041000000001,0.0003535646,0.1701971,0.2006176,-0.4059337,1.988859,0.6246611,404,403,1,460.517,-21.23183,481.7488,-0.257334,45.94986,87.33873,3.667125,16.451179999999997,33.05941,404,403,1,479.5129,36.54039,442.9725,-0.4340901,56.42685,84.43438,1.086938,4.136163,197.755,336,335,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.650997e-06,9.991777e-11,6.650896e-06,2.757917e-09,7.508264e-07,1.143525e-06,2.2009090000000002,7.732653,7.240549e-07,404,403,1,8.333333,0.8333333,7.5,0.0023575479999999997,1.73987,1.939126,0.6285815,2.115557,4.095891,365,364,1,0
26753-006,0.0,0.8468183000000001,0.1505889,0.6962294,-0.0007020866000000001,0.1488606,0.18441359999999998,-1.104873,2.913237,0.6240230999999999,186,185,1,17.39621,-21.11735,38.51355,-0.03739197,7.6685929999999995,9.442567,-0.9250761000000001,2.5956639999999997,3.237082,186,185,1,489.8213,34.08228,455.739,-1.512607,67.58955999999999,111.9821,2.0918069999999997,6.158537,148.8417,162,161,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.508203999999999e-06,3.477564e-10,5.507856000000001e-06,-3.232566e-09,6.419505e-07,9.497225999999999e-07,2.7144340000000002,11.54005,6.032433000000001e-07,186,185,1,7.5,1.666667,5.8333330000000005,0.01411987,1.0149059999999999,1.375415,-0.07956162,2.065185,5.884354,147,146,1,0
80292-007,0.0,0.9392133,0.2363603,0.702853,-0.005602358000000001,0.1785807,0.25684989999999996,-0.6167585999999999,1.675668,0.70916,96,95,1,27.377240000000004,-35.084990000000005,62.462230000000005,-0.39291370000000003,10.80407,16.75003,-1.125931,3.085583,12.35903,96,95,1,492.3076,78.46955,413.8381,-2.594035,43.846579999999996,82.91788000000001,1.577364,5.7394110000000005,253.4694,75,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9.215759e-06,1.635724e-08,9.199402000000001e-06,-7.622486e-09,1.7012110000000002e-06,2.160847e-06,1.3128799999999998,4.044033,2.014513e-06,96,95,1,2.5,0.8333333,1.666667,0.0033488859999999997,0.2222283,0.34161759999999997,-2.607267,9.358834,2.368421,57,56,1,3
46352-002,0.0,0.9421733,0.149387,0.7927864,0.0001249766,0.1816905,0.2137491,-0.3607327,2.063743,0.6115716999999999,291,290,1,157.0967,-24.610689999999998,181.7074,0.05288165,11.12466,19.183320000000002,4.7868699999999995,38.64012,5.700471,291,290,1,446.1612,52.675219999999996,393.486,-0.2069643,50.94378,70.40366,0.4764679,3.530621,191.5661,232,231,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.36462e-06,3.443625e-10,1.3642760000000002e-06,-4.568968e-10,1.564632e-07,2.313637e-07,2.458855,10.47805,1.719276e-07,291,290,1,13.333329999999998,0.8333333,12.5,0.01100842,1.895731,2.626675,0.6277444000000001,3.09406,6.524471,252,251,1,0
35063-003,0.0,0.9783941999999999,0.119375,0.8590193000000002,-0.00010820040000000002,0.1918581,0.2251308,-0.43724709999999994,2.0840509999999997,0.6546360999999999,746,745,1,460.517,-28.17888,488.6959,0.01585767,15.59627,34.68051,7.052774,69.50878,11.24003,746,745,1,492.3076,34.97815,457.3295,-0.12533160000000002,87.34907,113.7971,0.9974927,3.094159,219.1847,631,630,1,0.2696442,0.08988141,0.1797628,-0.0008361769,0.03508299,0.07579338,-0.49007,1.253444,0.2098319,256,255,1,0.2696442,0.08988141,0.1797628,-0.0008361769,0.03508299,0.07579338,-0.49007,1.253444,0.2098319,256,255,1,0.1871479,0.06238264,0.1247653,0.0001173036,0.004791785,0.01403122,-7.738977,64.10748000000001,0.1852186,97,96,1,0.1871479,0.06238264,0.1247653,0.0001173036,0.004791785,0.01403122,-7.738977,64.10748000000001,0.1852186,97,96,1,0.1705329,0.004766715,0.1657662,-0.0002389608,0.06476932,0.07054387,0.1048646,1.3436,0.07957827,361,204,157,0.1705329,0.004766715,0.1657662,-0.0002389608,0.06476932,0.07054387,0.1048646,1.3436,0.07957827,361,204,157,7.888128e-06,1.685717e-10,7.88796e-06,-5.517947e-10,6.859875e-07,1.049102e-06,2.927489,13.540329999999999,6.372441e-07,746,745,1,11.66667,0.8333333,10.83333,0.0015646070000000002,1.88758,2.212558,0.6653941999999999,2.434075,4.480198000000001,707,706,1,3
25066-013,0.0,0.7711248,0.24364029999999998,0.5274845,0.002836167,0.09177772,0.1273387,-0.09775737,2.136494,0.5241614,76,75,1,460.517,-18.44054,478.9576,-3.559368,81.68439000000001,135.6557,1.929454,5.458473000000001,65.60854,76,75,1,482.4718,28.36879,454.103,-5.36315,61.211330000000004,116.4856,0.8478363999999999,2.593403,176.8464,55,54,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.260023e-06,2.472922e-10,5.259776e-06,1.2224299999999999e-08,6.380344e-07,1.012996e-06,2.5017,9.575944999999999,6.011669000000001e-07,76,75,1,7.5,1.666667,5.8333330000000005,0.1185396,0.5515614999999999,1.436153,-0.4003792,2.955005,5.878378,37,36,1,0
56896-005,0.0,0.8637269000000001,0.229039,0.6346879,-0.001713794,0.1144976,0.1679654,-1.001958,2.920775,0.6608626999999999,175,174,1,18.35282,-17.937279999999998,36.2901,-0.08521848,6.067252,8.789066,-0.9096431999999999,2.892651,6.236086,175,174,1,226.3928,38.23178,188.161,-0.27384000000000003,17.96045,33.07823,-0.6844838000000001,5.35462,136.2833,156,155,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.578381000000001e-06,1.797858e-09,6.576583000000001e-06,3.3216609999999998e-09,5.719473e-07,8.984454000000001e-07,3.445386,18.38269,5.462293e-07,175,174,1,7.5,0.8333333,6.6666669999999995,0.02905992,0.8569216000000001,1.578541,0.9324336999999999,2.9487099999999997,3.547794,136,135,1,3
88947-005,0.0,0.6897345,0.2203156,0.46941890000000003,-0.001730974,0.09693529,0.12434880000000001,-1.0948069999999999,3.277032,0.539641,86,85,1,309.1613,-19.25532,328.4166,0.7777575,28.350790000000003,51.24008,3.460287,15.77316,16.67784,86,85,1,243.3162,30.04695,213.2692,0.7489269000000001,23.36336,38.36538,2.143614,9.046835,90.55978,76,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.35985e-06,1.9838189999999996e-08,4.340011e-06,4.027079e-09,7.015944e-07,9.596573e-07,2.037049,7.21592,8.256901999999999e-07,86,85,1,5.0,0.8333333,4.1666669999999995,0.03738821,0.5316525,0.8357818000000001,1.6347200000000002,6.122730000000001,2.659575,47,46,1,0
75256-000,0.0,0.9692188,0.1939974,0.7752213000000001,0.00036185339999999995,0.17873470000000002,0.20635570000000003,-0.4187295999999999,2.120863,0.7220486,360,359,1,460.517,-19.04608,479.5631,-0.03903134,104.3053,143.5066,1.962319,5.273083,79.84076999999999,360,359,1,488.6877,70.40781,418.2799,0.02585268,66.5419,88.03115,0.35225609999999996,3.243558,282.637,297,296,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.272319e-05,5.863626e-10,1.2722599999999999e-05,2.440887e-09,1.840411e-06,2.4662960000000003e-06,1.8419439999999998,5.946807,1.657613e-06,360,359,1,11.66667,0.8333333,10.83333,-0.004525054000000001,1.5430540000000001,2.046297,1.344226,4.905913,4.197819,321,320,1,0
95465-014,0.0,0.9362285,0.1800756,0.7561529,-0.0003793715,0.18489270000000002,0.2174129,0.4877026,1.8258590000000001,0.5323737,335,334,1,460.517,-32.51877,493.0358,0.05873824,19.10118,46.2361,6.484343,50.4224,6.600762,335,334,1,382.0751,39.9551,342.12,-0.01126351,56.23928000000001,70.48473,0.07024749,2.9763330000000003,184.4538,195,194,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2000237,0.06667457,0.1333491,0.00032420290000000003,0.007918637,0.01895638,-5.993849,38.95982,0.19669,60,59,1,0.2000237,0.06667457,0.1333491,0.00032420290000000003,0.007918637,0.01895638,-5.993849,38.95982,0.19669,60,59,1,3.072429e-06,6.090842e-10,3.071819e-06,-1.4910379999999998e-09,3.4593949999999997e-07,5.668038e-07,2.9250119999999997,12.28546,3.4434940000000003e-07,335,334,1,8.333333,0.8333333,7.5,0.01333923,1.448291,2.083303,0.2473627,1.596516,4.594594,296,295,1,0
87083-007,0.0,0.8812167,0.1208555,0.7603613,-9.033199e-05,0.12859669999999998,0.1632178,-1.0716729999999999,3.4490559999999997,0.59817,566,565,1,312.7503,-21.764029999999998,334.5143,-0.005043951,21.40958,49.05249,4.425018,23.60259,15.380989999999999,566,565,1,438.523,28.90695,409.6161,-0.05109118,33.65048,57.54784,2.7235720000000003,12.30074,111.3898,492,491,1,0.4474012,0.1491337,0.2982675,0.0004318665,0.01399783,0.03732018,-6.898108000000001,51.19233,0.44166530000000004,78,77,1,0.4474012,0.1491337,0.2982675,0.0004318665,0.01399783,0.03732018,-6.898108000000001,51.19233,0.44166530000000004,78,77,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.004708922,0.001569641,0.003139281,-5.841191e-06,0.0002771241,0.0005552812,-1.059118,3.7726370000000005,0.004320389,232,231,1,0.004708922,0.001569641,0.003139281,-5.841191e-06,0.0002771241,0.0005552812,-1.059118,3.7726370000000005,0.004320389,232,231,1,9.603623e-06,4.066889e-11,9.603582e-06,-2.25933e-09,9.840229e-07,1.592362e-06,2.750849,11.52546,9.746539e-07,566,565,1,12.5,2.5,10.0,0.002078945,1.337222,1.6431630000000002,0.1616806,3.094882,8.396585,527,526,1,0
61496-002,0.0,0.6741607,0.2749003,0.3992604,-0.0002489214,0.07448163,0.09069706,-0.20248470000000002,2.242912,0.48409079999999993,215,214,1,460.517,-11.70245,472.2195,0.3916458,41.35818,69.32046,3.338422,15.16893,21.713,215,214,1,247.6984,23.23892,224.4595,-0.5517844,41.79756,57.45457,0.9480731,2.884182,99.42875,153,152,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.767502e-07,1.3331e-10,4.766169e-07,-5.323302e-10,7.257071e-08,1.0687289999999999e-07,1.9261700000000002,6.483376,8.793371e-08,215,214,1,11.66667,0.8333333,10.83333,0.01516985,2.792302,3.113731,0.5867051999999999,1.7124599999999999,4.943182,176,175,1,0
44574-000,0.0,0.8477079,0.2547054,0.5930025999999999,0.0010051819999999999,0.12523030000000002,0.16133039999999998,-0.5667495,2.27307,0.6118857,205,204,1,307.1071,-16.12184,323.229,0.1059339,31.257379999999998,58.50201,3.479243,15.148320000000002,22.6565,205,204,1,379.2537,33.02405,346.2296,-0.4558927,44.93379,62.973980000000005,1.7650119999999998,6.188318,134.8321,176,175,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.9418299999999998e-06,1.357835e-10,1.941694e-06,1.374483e-09,1.911363e-07,3.2913890000000003e-07,3.182558,14.18542,1.6769300000000002e-07,205,204,1,8.333333,0.8333333,7.5,0.002221189,1.444482,1.8059459999999998,1.454409,3.7349930000000002,3.3734940000000004,166,165,1,3
13691-005,0.0,0.9110915999999999,0.02741756,0.8836741,-0.0002048826,0.1302269,0.1631164,-0.4332996,2.7598979999999997,0.5503184,596,595,1,172.9894,-27.881259999999997,200.8707,-0.00201943,12.323039999999999,28.549590000000002,4.642317,25.4071,6.63052,596,595,1,485.0679,29.972690000000004,455.0952,-0.164144,105.9634,127.399,1.019005,2.67362,186.6781,473,472,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.06602693,0.02200898,0.04401796,1.695974e-05,0.001107135,0.003968042,-9.773723,101.5003,0.06559254,152,151,1,0.06602693,0.02200898,0.04401796,1.695974e-05,0.001107135,0.003968042,-9.773723,101.5003,0.06559254,152,151,1,8.94128e-06,6.994243e-10,8.94058e-06,4.248622e-10,4.955771e-07,9.485408000000001e-07,4.762968,30.625329999999998,4.0970269999999997e-07,596,595,1,11.66667,0.8333333,10.83333,0.003517889,1.57247,2.181309,0.7404397,3.137339,4.9551169999999995,557,556,1,0
52053-000,0.0,0.9492814,0.13810479999999997,0.8111765000000001,0.0009431165,0.1961645,0.229946,-0.8243225000000001,2.178782,0.7269868,210,209,1,460.517,-31.66093,492.1779,-1.170387,76.68514,127.213,2.5853580000000003,8.065728,58.57852,210,209,1,462.8012,63.08416999999999,399.717,-0.33755890000000005,39.9477,60.19627,0.5215465,6.174183,225.264,181,180,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9.727093999999999e-06,6.5749e-11,9.727029e-06,5.080712000000001e-09,1.073004e-06,1.583957e-06,2.21802,9.431316,1.206391e-06,210,209,1,8.333333,0.8333333,7.5,-0.009295922,1.5160639999999999,1.827661,0.9732868,2.7151650000000003,3.6549709999999997,171,170,1,0
11739-001,0.0,0.9196408000000001,0.255271,0.6643699000000001,-0.0028944409999999998,0.1435121,0.2020546,-1.086142,2.6264990000000004,0.7258441,125,124,1,460.517,-19.22638,479.7434,2.422711,89.6606,143.4765,2.055549,5.489068,73.79084,125,124,1,439.7718,49.456759999999996,390.3151,-1.052884,42.736270000000005,65.30452,2.382103,9.139966000000001,164.7485,102,101,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.245233e-06,6.532908e-10,4.244579e-06,-9.627457000000001e-09,4.2175090000000006e-07,7.482311999999999e-07,2.471445,10.32947,5.511929e-07,125,124,1,5.0,0.8333333,4.1666669999999995,0.009489449,0.8856354999999999,1.1322290000000002,0.9579473,2.542941,2.994186,86,85,1,0
81392-021,0.0,0.9193418999999999,0.16389070000000003,0.7554510999999999,-0.00025483360000000003,0.20991420000000002,0.23524130000000001,-0.1760035,1.624617,0.6207231,395,394,1,155.0056,-28.67587,183.6815,-0.0047248229999999995,12.23676,21.48806,4.411674,30.58036,7.386228999999999,395,394,1,492.3076,50.21216,442.0955,-0.162708,84.67567,110.9532,1.265693,3.749424,216.8388,304,303,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.30437420000000004,0.1014581,0.20291610000000002,0.00011351690000000001,0.0060992419999999995,0.02006605,-8.870171000000001,83.82296,0.30195859999999997,126,125,1,0.30437420000000004,0.1014581,0.20291610000000002,0.00011351690000000001,0.0060992419999999995,0.02006605,-8.870171000000001,83.82296,0.30195859999999997,126,125,1,8.828465999999999e-06,2.234776e-10,8.828242e-06,-3.464215e-11,1.270021e-06,1.7175040000000002e-06,1.9987650000000001,6.633025,1.104453e-06,395,394,1,11.66667,0.8333333,10.83333,0.004275819,1.413777,1.991241,1.05512,4.340308,4.51545,356,355,1,3
13691-003,0.0,0.8091507,0.2348001,0.5743507,0.0006197362,0.1229987,0.1514105,0.4419914000000001,2.364805,0.4914093,116,115,1,14.427660000000001,-15.077739999999999,29.5054,0.02182387,5.785782,7.295189,0.4025263,2.520536,-1.365615,116,115,1,432.4773,29.292990000000003,403.1843,-2.15255,68.33204,98.39638000000001,1.045678,3.31359,164.1186,83,82,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.3207589999999998e-06,8.370198e-10,1.319922e-06,1.6074770000000002e-09,2.209883e-07,2.929147e-07,1.585518,4.618119999999999,2.126484e-07,116,115,1,8.333333,0.8333333,7.5,0.08051159,1.2631219999999999,2.3086729999999998,-1.04411,2.2467509999999997,6.201299,77,76,1,0
